TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country,TotalRevenue,MonthYear
558809,2019-07-04,21171,Bathroom Metal Sign,11.53,1,12809.0,United Kingdom,11.53,2019-07-01
577156,2019-11-18,23367,Set 12 Colour Pencils Spaceboy,10.92,16,13471.0,United Kingdom,174.72,2019-11-01
567180,2019-09-18,22076,6 Ribbons Empire,11.94,2,17802.0,United Kingdom,23.88,2019-09-01
569898,2019-10-06,21803,Christmas Tree Star Decoration,10.68,6,13898.0,United Kingdom,64.08,2019-10-01
564838,2019-08-30,20717,Strawberry Shopper Bag,12.77,1,16838.0,United Kingdom,12.77,2019-08-01
553144,2019-05-13,23200,Jumbo Bag Pears,6.04,100,17669.0,United Kingdom,604.0,2019-05-01
556890,2019-06-15,23201,Jumbo Bag Alphabet,6.19,10,17581.0,United Kingdom,61.900000000000006,2019-06-01
578088,2019-11-22,22436,12 Coloured Party Balloons,10.92,10,16376.0,United Kingdom,109.2,2019-11-01
565219,2019-09-01,23346,Spaceboy Beaker,11.53,12,14420.0,United Kingdom,138.35999999999999,2019-09-01
549291,2019-04-07,22908,Pack Of 20 Napkins Red Apples,11.12,1,16261.0,United Kingdom,11.12,2019-04-01
572562,2019-10-25,23571,Traditional Naughts & Crosses,11.94,12,13481.0,United Kingdom,143.28,2019-10-01
564306,2019-08-24,22423,Regency Cakestand 3 Tier,23.32,10,17865.0,United Kingdom,233.2,2019-08-01
554993,2019-05-29,20724,Red Retrospot Charlotte Bag,11.12,2,17051.0,United Kingdom,22.24,2019-05-01
559338,2019-07-07,22244,3 Hook Hanger Magic Garden,14.48,2,13338.0,United Kingdom,28.96,2019-07-01
550519,2019-04-19,22697,Green Regency Teacup And Saucer,13.27,6,13141.0,United Kingdom,79.62,2019-04-01
577178,2019-11-18,22138,Baking Set 9 Piece Retrospot,15.32,3,12618.0,Italy,45.96,2019-11-01
554556,2019-05-25,23283,Doormat Vintage Leaf,17.17,10,13098.0,United Kingdom,171.70000000000002,2019-05-01
580367,2019-12-02,22654,Deluxe Sewing Kit,7.24,3,13367.0,United Kingdom,21.72,2019-12-01
558876,2019-07-04,22553,Plasters In Tin Skulls,11.94,4,17841.0,United Kingdom,47.76,2019-07-01
549120,2019-04-06,22522,Childs Garden Fork Blue,11.12,2,14587.0,United Kingdom,22.24,2019-04-01
545217,2019-02-28,22283,6 Egg House Painted Wood,26.43,1,13217.0,United Kingdom,26.43,2019-02-01
580983,2019-12-06,90214J,"Letter ""J"" Bling Key Ring",7.24,1,16983.0,United Kingdom,7.24,2019-12-01
578248,2019-11-23,23469,Card Holder Love Bird Small,6.19,6,16255.0,United Kingdom,37.14,2019-11-01
557645,2019-06-21,22502,Picnic Basket Wicker Small,21.31,1,14645.0,United Kingdom,21.31,2019-06-01
541947,2019-01-24,22423,Regency Cakestand 3 Tier,23.32,2,18161.0,United Kingdom,46.64,2019-01-01
576073,2019-11-13,22171,3 Hook Photo Shelf Antique White,18.96,6,16930.0,United Kingdom,113.76,2019-11-01
553377,2019-05-16,23207,Lunch Bag Alphabet Design,5.97,10,14888.0,United Kingdom,59.699999999999996,2019-05-01
564051,2019-08-22,21833,Camouflage Led Torch,11.98,12,14265.0,Unspecified,143.76,2019-08-01
570415,2019-10-10,22077,6 Ribbons Rustic Charm,12.25,12,14201.0,United Kingdom,147.0,2019-10-01
578233,2019-11-23,22966,Gingerbread Man Cookie Cutter,7.24,4,14049.0,United Kingdom,28.96,2019-11-01
560225,2019-07-15,90127A,Pink Beads+Hand Phone Charm,12.77,2,16225.0,United Kingdom,25.54,2019-07-01
566730,2019-09-14,21684,Small Medina Stamped Metal Bowl,11.12,1,14606.0,United Kingdom,11.12,2019-09-01
541414,2019-01-17,21078,Set/20 Strawberry Paper Napkins,11.12,2,18212.0,United Kingdom,22.24,2019-01-01
574076,2019-11-02,22952,60 Cake Cases Vintage Christmas,11.53,1,13076.0,United Kingdom,11.53,2019-11-01
555326,2019-06-02,22966,Gingerbread Man Cookie Cutter,12.77,1,15326.0,United Kingdom,12.77,2019-06-01
539436,2018-12-17,22529,Magic Drawing Slate Go To The Fair,11.12,1,16436.0,United Kingdom,11.12,2018-12-01
567671,2019-09-21,22074,6 Ribbons Shimmering Pinks,11.53,1,12671.0,United Kingdom,11.53,2019-09-01
549283,2019-04-07,23078,Ice Cream Pen Lip Gloss,11.53,24,13005.0,United Kingdom,276.71999999999997,2019-04-01
574677,2019-11-06,23196,Vintage Leaf Magnetic Notepad,11.74,2,16445.0,United Kingdom,23.48,2019-11-01
539642,2018-12-20,22689,Doormat Merry Christmas Red,18.4,1,15867.0,United Kingdom,18.4,2018-12-01
566194,2019-09-09,21154,Red Retrospot Oven Glove,11.53,1,14711.0,United Kingdom,11.53,2019-09-01
543447,2019-02-08,22840,Round Cake Tin Vintage Red,18.4,2,16265.0,United Kingdom,36.8,2019-02-01
564815,2019-08-30,47591D,Pink Fairy Cake Childrens Apron,12.25,1,12748.0,United Kingdom,12.25,2019-08-01
550439,2019-04-18,22796,Photo Frame 3 Classic Hanging,20.45,4,18231.0,United Kingdom,81.8,2019-04-01
568553,2019-09-27,23420,Pantry Hook Tea Strainer,12.38,12,15674.0,United Kingdom,148.56,2019-09-01
553731,2019-05-19,22427,Enamel Flower Jug Cream,16.35,3,12481.0,Germany,49.050000000000004,2019-05-01
575177,2019-11-08,22714,Card Birthday Cowboy,11.1,1,15177.0,United Kingdom,11.1,2019-11-01
574721,2019-11-06,22785,Squarecushion Cover Pink Union Jack,17.17,1,17920.0,United Kingdom,17.17,2019-11-01
575070,2019-11-08,23224,Cherub Heart Decoration Gold,11.1,2,17841.0,United Kingdom,22.2,2019-11-01
538146,2018-12-09,22666,Recipe Box Pantry Yellow Design,13.27,6,15596.0,United Kingdom,79.62,2018-12-01
546892,2019-03-17,21580,Rabbit Design Cotton Tote Bag,15.33,2,15892.0,United Kingdom,30.66,2019-03-01
557938,2019-06-23,85025B,Eau De Nile Heart Shape Photo Frame,13.62,1,14938.0,United Kingdom,13.62,2019-06-01
552659,2019-05-10,22382,Lunch Bag Spaceboy Design,7.67,10,15659.0,United Kingdom,76.7,2019-05-01
576094,2019-11-14,23296,Set Of 6 Tea Time Baking Cases,11.53,8,16401.0,United Kingdom,92.24,2019-11-01
550522,2019-04-19,22139,Retrospot Tea Set Ceramic 11 Pc,15.32,3,12947.0,United Kingdom,45.96,2019-04-01
571671,2019-10-18,20725,Lunch Bag Red Retrospot,5.97,6,16940.0,United Kingdom,35.82,2019-10-01
545696,2019-03-06,21527,Red Retrospot Traditional Teapot,18.4,1,15696.0,United Kingdom,18.4,2019-03-01
577022,2019-11-17,22577,Wooden Heart Christmas Scandinavian,10.55,6,13668.0,United Kingdom,63.300000000000004,2019-11-01
578827,2019-11-25,21167,White Sage Incense,6.19,1,16827.0,United Kingdom,6.19,2019-11-01
568919,2019-09-29,23377,Pack Of 12 Dolly Girl Tissues,10.65,12,12937.0,United Kingdom,127.80000000000001,2019-09-01
546977,2019-03-18,22998,Travel Card Wallet Keep Calm,11.1,2,13977.0,United Kingdom,22.2,2019-03-01
580399,2019-12-04,22150,3 Stripey Mice Feltcraft,6.19,2,13471.0,United Kingdom,12.38,2019-12-01
561869,2019-07-31,23298,Spotty Bunting,15.32,1,16764.0,United Kingdom,15.32,2019-07-01
560285,2019-07-18,23306,Set Of 36 Pantry Paper Doilies,11.74,12,14944.0,United Kingdom,140.88,2019-07-01
570458,2019-10-10,23359,Set Of 12 T-Lights Vintage Doily,12.25,12,14535.0,United Kingdom,147.0,2019-10-01
566055,2019-09-08,21877,Home Sweet Home Mug,11.94,1,15453.0,United Kingdom,11.94,2019-09-01
540995,2019-01-13,22201,Frying Pan Blue Polkadot,13.62,1,16995.0,United Kingdom,13.62,2019-01-01
575477,2019-11-09,22746,Poppy's Playhouse Livingroom,14.48,1,14477.0,United Kingdom,14.48,2019-11-01
574304,2019-11-03,22919,Herb Marker Mint,10.92,2,14428.0,United Kingdom,21.84,2019-11-01
539014,2018-12-15,22155,Star Decoration Rustic,10.68,19,17692.0,United Kingdom,202.92,2018-12-01
571705,2019-10-18,22909,Set Of 20 Vintage Christmas Napkins,11.12,12,12360.0,Austria,133.44,2019-10-01
548512,2019-03-31,22176,Blue Owl Soft Toy,13.27,2,14410.0,United Kingdom,26.54,2019-03-01
557525,2019-06-21,21061,Party Invites Football,11.12,12,12759.0,Netherlands,133.44,2019-06-01
562448,2019-08-04,20723,Strawberry Charlotte Bag,10.99,100,17428.0,United Kingdom,1099.0,2019-08-01
538524,2018-12-13,90129E,Purple Glass Tassle Bag Charm,11.95,7,12524.0,Germany,83.64999999999999,2018-12-01
580610,2019-12-05,22041,"Record Frame 7"" Single Size",7.67,4,12610.0,United Kingdom,30.68,2019-12-01
558484,2019-06-30,22961,Jam Making Set Printed,11.74,24,14267.0,United Kingdom,281.76,2019-06-01
574561,2019-11-04,21811,Hanging Heart With Bell,11.1,11,12561.0,United Kingdom,122.1,2019-11-01
553387,2019-05-16,22516,Childs Garden Rake Blue,14.48,1,12387.0,United Kingdom,14.48,2019-05-01
575368,2019-11-09,90065B,Black Vint Art Dec Crystal Bracelet,17.17,1,14482.0,United Kingdom,17.17,2019-11-01
579555,2019-11-30,21212,Pack Of 72 Retrospot Cake Cases,6.19,1,16241.0,United Kingdom,6.19,2019-11-01
575369,2019-11-09,21790,Vintage Snap Cards,11.12,12,16655.0,United Kingdom,133.44,2019-11-01
552493,2019-05-09,23182,Toilet Sign Occupied Or Vacant,12.77,3,17493.0,United Kingdom,38.31,2019-05-01
553565,2019-05-18,22635,Childs Breakfast Set Dolly Girl,20.45,2,17505.0,United Kingdom,40.9,2019-05-01
544701,2019-02-23,22652,Travel Sewing Kit,11.94,10,17428.0,United Kingdom,119.39999999999999,2019-02-01
557471,2019-06-20,22655,Vintage Red Kitchen Cabinet,594.5,2,15825.0,United Kingdom,1189.0,2019-06-01
542717,2019-01-31,85184C,Set 4 Valentine Decoupage Heart Box,13.27,1,17580.0,United Kingdom,13.27,2019-01-01
566282,2019-09-11,21770,Open Closed Metal Sign,15.32,12,15782.0,United Kingdom,183.84,2019-09-01
538488,2018-12-12,17165D,Ass Col Large Sand Frog P'weight,11.33,4,13715.0,United Kingdom,45.32,2018-12-01
571846,2019-10-19,21668,Red Stripe Ceramic Drawer Knob,11.74,6,17841.0,United Kingdom,70.44,2019-10-01
578469,2019-11-24,23256,Childrens Cutlery Spaceboy,6.19,4,12471.0,Germany,24.76,2019-11-01
540563,2019-01-10,21258,Victorian Sewing Box Large,21.47,16,15100.0,United Kingdom,343.52,2019-01-01
576339,2019-11-14,22738,Ribbon Reel Snowy Village,13.62,5,14096.0,United Kingdom,68.1,2019-11-01
551531,2019-05-01,20802,Small Glass Sundae Dish Clear,11.94,6,15376.0,United Kingdom,71.64,2019-05-01
572703,2019-10-25,23320,Giant 50'S Christmas Cracker,13.21,2,16110.0,United Kingdom,26.42,2019-10-01
543777,2019-02-11,22567,20 Dolly Pegs Retrospot,11.53,2,15406.0,United Kingdom,23.06,2019-02-01
575177,2019-11-08,22361,Glass Jar Daisy Fresh Cotton Wool,16.18,1,15177.0,United Kingdom,16.18,2019-11-01
558924,2019-07-05,22383,Lunch Bag Suki Design,5.97,10,15785.0,United Kingdom,59.699999999999996,2019-07-01
580983,2019-12-06,23082,Set 6 Paper Table Lantern Hearts,6.19,1,16983.0,United Kingdom,6.19,2019-12-01
550320,2019-04-17,22457,Natural Slate Heart Chalkboard,13.27,6,12748.0,United Kingdom,79.62,2019-04-01
569897,2019-10-06,22558,Clothes Pegs Retrospot Pack 24,11.94,1,17813.0,United Kingdom,11.94,2019-10-01
538529,2018-12-13,22748,Poppy's Playhouse Kitchen,12.4,6,14290.0,United Kingdom,74.4,2018-12-01
558777,2019-07-04,22610,Pens Assorted Funny Face,10.68,7,12777.0,United Kingdom,74.75999999999999,2019-07-01
574896,2019-11-07,23252,Vintage Red Enamel Trim Jug,14.09,1,17014.0,United Kingdom,14.09,2019-11-01
553390,2019-05-16,22776,Sweetheart 3 Tier Cake Stand,20.45,1,17841.0,United Kingdom,20.45,2019-05-01
555560,2019-06-05,84563B,Blue & White Breakfast Tray,13.27,1,17346.0,United Kingdom,13.27,2019-06-01
538851,2018-12-14,21212,Pack Of 72 Retrospot Cake Cases,10.81,24,16556.0,United Kingdom,259.44,2018-12-01
561634,2019-07-28,23306,Set Of 36 Pantry Paper Doilies,11.74,12,16912.0,United Kingdom,140.88,2019-07-01
551547,2019-05-03,22666,Recipe Box Pantry Yellow Design,17.05,14,12547.0,EIRE,238.70000000000002,2019-05-01
563567,2019-08-17,23148,Miniature Antique Rose Hook Ivory,11.1,12,13004.0,United Kingdom,133.2,2019-08-01
577297,2019-11-18,23266,Set Of 3 Wooden Stocking Decoration,11.53,4,14593.0,United Kingdom,46.12,2019-11-01
568803,2019-09-29,23085,Antique Silver Bauble Lamp,18.71,12,15030.0,United Kingdom,224.52,2019-09-01
574328,2019-11-04,23307,Set Of 60 Pantry Design Cake Cases,10.81,24,13081.0,United Kingdom,259.44,2019-11-01
539451,2018-12-17,21352,Eucalyptus & Pinecone Wreath,16.31,1,13451.0,United Kingdom,16.31,2018-12-01
540995,2019-01-13,21628,Triangular Pouffe Vintage,40.15,1,16995.0,United Kingdom,40.15,2019-01-01
555016,2019-05-31,23152,Ivory Sweetheart Wire Letter Rack,14.09,2,13113.0,United Kingdom,28.18,2019-05-01
571909,2019-10-19,22948,Metal Decoration Naughty Children,11.12,1,15006.0,United Kingdom,11.12,2019-10-01
560779,2019-07-21,21928,Jumbo Bag Scandinavian Blue Paisley,7.24,3,12779.0,United Kingdom,21.72,2019-07-01
548920,2019-04-05,22244,3 Hook Hanger Magic Garden,12.25,12,13018.0,United Kingdom,147.0,2019-04-01
568715,2019-09-28,22716,Card Circus Parade,10.68,12,17783.0,United Kingdom,128.16,2019-09-01
561093,2019-07-25,23307,Set Of 60 Pantry Design Cake Cases,10.81,24,12540.0,Spain,259.44,2019-07-01
568952,2019-09-29,22813,Pack 3 Boxes Bird Panettone,12.25,24,14305.0,United Kingdom,294.0,2019-09-01
548893,2019-04-04,21518,Bank Account Greeting Card,11.1,1,17893.0,United Kingdom,11.1,2019-04-01
574720,2019-11-06,21326,Aged Glass Silver T-Light Holder,10.92,12,14547.0,United Kingdom,131.04,2019-11-01
575138,2019-11-08,85099C,Jumbo Bag Baroque Black White,7.24,11,15138.0,United Kingdom,79.64,2019-11-01
544839,2019-02-24,71459,Hanging Jam Jar T-Light Holders,11.12,24,14841.0,United Kingdom,266.88,2019-02-01
565432,2019-09-04,23265,Set Of 3 Wooden Tree Decorations,11.53,1,16241.0,United Kingdom,11.53,2019-09-01
557621,2019-06-21,21906,Pharmacie First Aid Tin,17.17,2,12444.0,Norway,34.34,2019-06-01
580295,2019-12-02,23103,Jingle Bell Heart Decoration,6.19,3,17841.0,United Kingdom,18.57,2019-12-01
566402,2019-09-12,16219,House Shape Pencil Sharpener,10.31,96,14997.0,United Kingdom,989.76,2019-09-01
537646,2018-12-07,21484,Chick Grey Hot Water Bottle,13.79,1,17591.0,United Kingdom,13.79,2018-12-01
564353,2019-08-24,22866,Hand Warmer Scotty Dog Design,12.4,12,15764.0,United Kingdom,148.8,2019-08-01
546239,2019-03-10,22288,Hanging Metal Rabbit Decoration,11.53,5,14064.0,United Kingdom,57.65,2019-03-01
548994,2019-04-05,21174,Pottering In The Shed Metal Sign,12.38,2,17994.0,United Kingdom,24.76,2019-04-01
570488,2019-10-10,22348,Tea Bag Plate Red Retrospot,11.92,2,14096.0,United Kingdom,23.84,2019-10-01
556932,2019-06-15,23245,Set Of 3 Regency Cake Tins,21.31,1,14932.0,United Kingdom,21.31,2019-06-01
537222,2018-12-05,20966,Sandwich Bath Sponge,11.53,1,14404.0,United Kingdom,11.53,2018-12-01
550125,2019-04-14,71053,White Moroccan Metal Lantern,14.09,4,13317.0,United Kingdom,56.36,2019-04-01
558777,2019-07-04,16207B,Pink Heart Red Handbag,12.77,1,12777.0,United Kingdom,12.77,2019-07-01
546215,2019-03-10,22646,Ceramic Strawberry Cake Money Bank,11.74,2,14713.0,United Kingdom,23.48,2019-03-01
554630,2019-05-25,79066K,Retro Mod Tray,11.12,12,13268.0,United Kingdom,133.44,2019-05-01
540848,2019-01-12,85039C,S/4 Black Mini Rose Candle In Bowl,11.95,1,17848.0,United Kingdom,11.95,2019-01-01
575329,2019-11-09,23360,Set 8 Candles Vintage Doily,12.25,4,17038.0,United Kingdom,49.0,2019-11-01
565152,2019-09-01,51014A,Feather Pen Hot Pink,10.65,12,17799.0,United Kingdom,127.80000000000001,2019-09-01
569521,2019-10-04,85066,Cream Sweetheart Mini Chest,23.32,2,16474.0,United Kingdom,46.64,2019-10-01
537769,2018-12-08,85208,Set/12 Funky Felt Flower Peg In Bag,12.4,1,15021.0,United Kingdom,12.4,2018-12-01
545928,2019-03-08,22722,Set Of 6 Spice Tins Pantry Design,14.3,4,14407.0,United Kingdom,57.2,2019-03-01
559816,2019-07-12,22499,Wooden Union Jack Bunting,15.33,5,15816.0,United Kingdom,76.65,2019-07-01
562852,2019-08-10,82484,Wood Black Board Ant White Finish,18.4,2,13050.0,United Kingdom,36.8,2019-08-01
553838,2019-05-19,20977,36 Pencils Tube Woodland,11.53,16,12620.0,France,184.48,2019-05-01
561396,2019-07-27,85130D,Beaded Crystal Heart Pink Large,11.06,24,13458.0,United Kingdom,265.44,2019-07-01
562934,2019-08-10,23328,Set 6 School Milk Bottles In Crate,17.9,2,17934.0,United Kingdom,35.8,2019-08-01
557442,2019-06-20,22752,Set 7 Babushka Nesting Boxes,18.96,2,14808.0,United Kingdom,37.92,2019-06-01
556095,2019-06-08,22502,Picnic Basket Wicker Small,21.31,2,17095.0,United Kingdom,42.62,2019-06-01
568408,2019-09-27,20677,Pink Polkadot Bowl,12.77,7,17408.0,United Kingdom,89.39,2019-09-01
545579,2019-03-04,22293,Hanging Chick Green Decoration,11.74,24,17508.0,United Kingdom,281.76,2019-03-01
564974,2019-08-31,22718,Card Cat And Tree,11.1,1,16974.0,United Kingdom,11.1,2019-08-01
555025,2019-05-31,23256,Childrens Cutlery Spaceboy,14.5,4,17648.0,United Kingdom,58.0,2019-05-01
577160,2019-11-18,21175,Gin And Tonic Diet Metal Sign,12.86,12,16134.0,United Kingdom,154.32,2019-11-01
552683,2019-05-10,21928,Jumbo Bag Scandinavian Blue Paisley,7.24,2,16683.0,United Kingdom,14.48,2019-05-01
560261,2019-07-17,23119,Pack Of 6 Large Fruit Straws,10.89,11,12841.0,United Kingdom,119.79,2019-07-01
567288,2019-09-19,23338,Egg Frying Pan Red,12.38,1,16906.0,United Kingdom,12.38,2019-09-01
576860,2019-11-16,23238,Set Of 4 Knick Knack Tins London,14.5,6,17602.0,United Kingdom,87.0,2019-11-01
580880,2019-12-06,47504H,English Rose Spirit Level,6.19,12,14121.0,United Kingdom,74.28,2019-12-01
544651,2019-02-22,21873,If You Can't Stand The Heat Mug,11.34,72,13694.0,United Kingdom,816.48,2019-02-01
548329,2019-03-30,22667,Recipe Box Retrospot,12.86,24,16584.0,United Kingdom,308.64,2019-03-01
574481,2019-11-04,22910,Paper Chain Kit Vintage Christmas,13.27,1,18022.0,United Kingdom,13.27,2019-11-01
549128,2019-04-06,22522,Childs Garden Fork Blue,11.12,3,16713.0,United Kingdom,33.36,2019-04-01
567579,2019-09-21,23396,Le Jardin Botanique Cushion Cover,14.09,4,18228.0,United Kingdom,56.36,2019-09-01
581175,2019-12-07,22867,Hand Warmer Bird Design,6.19,96,14646.0,Netherlands,594.24,2019-12-01
543371,2019-02-07,22374,Airline Bag Vintage Jet Set Red,14.61,2,14048.0,United Kingdom,29.22,2019-02-01
538349,2018-12-10,21867,Pink Union Jack Luggage Tag,12.82,1,16349.0,United Kingdom,12.82,2018-12-01
561359,2019-07-26,22759,Set Of 3 Notebooks In Parcel,11.94,12,17160.0,United Kingdom,143.28,2019-07-01
569558,2019-10-05,22910,Paper Chain Kit Vintage Christmas,13.27,12,14936.0,Channel Islands,159.24,2019-10-01
559317,2019-07-07,20697,Little Green Monster Soft Toy,12.86,2,17611.0,United Kingdom,25.72,2019-07-01
540260,2019-01-06,21232,Strawberry Ceramic Trinket Pot,11.53,12,13097.0,United Kingdom,138.35999999999999,2019-01-01
559806,2019-07-12,21380,Wooden Happy Birthday Garland,13.27,24,13311.0,United Kingdom,318.48,2019-07-01
577038,2019-11-17,82483,Wood 2 Drawer Cabinet White Finish,17.37,2,14796.0,United Kingdom,34.74,2019-11-01
551858,2019-05-04,22722,Set Of 6 Spice Tins Pantry Design,14.3,1,18041.0,United Kingdom,14.3,2019-05-01
577485,2019-11-20,23256,Childrens Cutlery Spaceboy,14.5,1,16360.0,United Kingdom,14.5,2019-11-01
576252,2019-11-14,23024,Large Bonne Jam Jar T-Light Holder,12.8,36,14418.0,United Kingdom,460.8,2019-11-01
564087,2019-08-23,23053,Recycled Acapulco Mat Pink,18.71,8,15087.0,United Kingdom,149.68,2019-08-01
566720,2019-09-14,22203,Milk Pan Red Retrospot,14.09,1,13634.0,United Kingdom,14.09,2019-09-01
556085,2019-06-08,82600,N0 Singing Metal Sign,14.48,1,14085.0,United Kingdom,14.48,2019-06-01
576463,2019-11-15,22092,Blue Paisley Tissue Box,10.65,1,17974.0,United Kingdom,10.65,2019-11-01
563078,2019-08-11,23295,Set Of 12 Mini Loaf Baking Cases,11.1,8,15955.0,United Kingdom,88.8,2019-08-01
554286,2019-05-23,23049,Recycled Acapulco Mat Red,18.71,2,17686.0,United Kingdom,37.42,2019-05-01
538558,2018-12-13,90129A,Pink Glass Tassle Bag Charm,13.27,1,13069.0,United Kingdom,13.27,2018-12-01
551840,2019-05-04,48129,Doormat Topiary,17.17,10,15144.0,United Kingdom,171.70000000000002,2019-05-01
557267,2019-06-19,15044A,Pink Paper Parasol,13.27,1,16805.0,United Kingdom,13.27,2019-06-01
545031,2019-02-25,20977,36 Pencils Tube Woodland,11.53,16,15990.0,United Kingdom,184.48,2019-02-01
562789,2019-08-09,23343,Jumbo Bag Vintage Christmas,6.19,1,14646.0,Netherlands,6.19,2019-08-01
557644,2019-06-21,23252,Vintage Red Enamel Trim Jug,17.9,1,17644.0,United Kingdom,17.9,2019-06-01
572035,2019-10-20,23204,Charlotte Bag Apples Design,10.99,100,14646.0,Netherlands,1099.0,2019-10-01
574255,2019-11-03,22222,Cake Plate Lovebird White,15.32,3,12569.0,Germany,45.96,2019-11-01
580983,2019-12-06,23093,Small Parisienne Heart Photo Frame,6.19,2,16983.0,United Kingdom,12.38,2019-12-01
567475,2019-09-20,23166,Medium Ceramic Top Storage Jar,11.53,2,16360.0,United Kingdom,23.06,2019-09-01
556813,2019-06-14,21533,Retrospot Large Milk Jug,20.46,1,14813.0,United Kingdom,20.46,2019-06-01
552857,2019-05-11,23164,Regency Cake Slice,20.46,1,14857.0,United Kingdom,20.46,2019-05-01
580757,2019-12-06,22112,Chocolate Hot Water Bottle,6.19,3,13709.0,United Kingdom,18.57,2019-12-01
547918,2019-03-28,22219,Lovebird Hanging Decoration White,11.12,12,15249.0,United Kingdom,133.44,2019-03-01
564754,2019-08-30,84596F,Small Marshmallows Pink Bowl,11.1,1,14754.0,United Kingdom,11.1,2019-08-01
574840,2019-11-07,23324,Rustic Strawberry Jam Pot Large,12.38,2,12748.0,United Kingdom,24.76,2019-11-01
576644,2019-11-16,22733,3d Traditional Christmas Stickers,11.92,1,16644.0,United Kingdom,11.92,2019-11-01
576075,2019-11-13,21210,Set Of 72 Retrospot Paper Doilies,11.74,2,15861.0,United Kingdom,23.48,2019-11-01
552304,2019-05-08,22557,Plasters In Tin Vintage Paisley,11.94,1,12748.0,United Kingdom,11.94,2019-05-01
